192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.517 urt=0.516
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.554 urt=0.554
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.520 urt=0.520
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.570 urt=0.570
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.557 urt=0.557
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.514 urt=0.515
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.573 urt=0.572
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.522 urt=0.522
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.518 urt=0.518
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.559 urt=0.559
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.573 urt=0.572
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.522 urt=0.522
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.516 urt=0.516
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.573 urt=0.574
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.578 urt=0.578
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.563 urt=0.563
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.553 urt=0.553
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.586 urt=0.586
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.648 urt=0.648
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.608 urt=0.609
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.595 urt=0.596
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.598 urt=0.599
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.651 urt=0.652
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.602 urt=0.601
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.660 urt=0.660
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.651 urt=0.651
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.608 urt=0.608
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.672 urt=0.672
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.605 urt=0.605
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.617 urt=0.617
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.659 urt=0.659
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.661 urt=0.661
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.649 urt=0.649
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.649 urt=0.649
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.609 urt=0.609
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.622 urt=0.622
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.652 urt=0.652
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.609 urt=0.609
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.626 urt=0.626
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.625 urt=0.625
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.667 urt=0.667
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.627 urt=0.627
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.670 urt=0.669
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.618 urt=0.617
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.627 urt=0.627
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.617 urt=0.617
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.661 urt=0.661
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.632 urt=0.632
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.674 urt=0.674
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.666 urt=0.665
